Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
28/03/2025,1,"FLASH BOY(4) KG
 K",4y a a,PERFECT STORM- KARALİNDA / VELOCIRAPTOR (GB),"56,5",M.ÇİÇEK,ERAY KOKTAY,S.YANIK,1.40.31,"1,40",%55(1),7,"1,5 Boy",,79,Handikap,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
28/03/2025,2,"BELLICOSO(7) K
 DB",4y d a,TIZWAY (USA)- BELLA BANDITA (USA) / DYNAFORMER (USA),50+1.10,H.YOLAÇICI AP,VOLKAN YOZGATLI,Ü.AYBOĞA,1.40.57,"15,45",%3(4),6,3 Boy,,61,Handikap,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
28/03/2025,3,"APOLOGIZE(5) SKG
 SK",4y a a,TRAPPE SHOT (USA)- ŞANZELİZEM / YONAGUSKA (USA),"52,5+2.00",N.AVCİ,HAYRİ YILDIZ,Ü.AYBOĞA,1.41.05,"2,75",%23(2),4,"1,5 Boy",,71,Handikap,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
28/03/2025,4,"KEEN EYE(3) K
 DB",5y d a,SIDNEY'S CANDY (USA)- PLUS VALUE (USA) / EXCHANGE RATE (USA),"59,5",B.M.MIRIK,CEMAL TURAN,M.YAPAROĞLU,1.41.30,"16,30",%2(5),2,"2,5 Boy",,81,Handikap,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
28/03/2025,5,"BOARDING PASS(6) KG
 SK",4y d a,MENDIP (USA)- CARAMEL / ROYAL ABJAR (USA),"50,5+1.30",M.UYAR AP,METİN ÇETİNKAYA,L.BERKOL,1.41.68,"6,65",%8(3),3,,6 Boy,67,Handikap,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
28/03/2025,,"HEY JUDE(1) KG
 DB
 SK
 (Koşmaz)",5y d a,PAPA CLEM (USA)- MYTH AND MAGIC (IRE) / NAMID (GB),60,İ.GÜN AP,İLKER ÇAPOĞLU,Ü.AYBOĞA,Koşmaz,,%0(7),5,,,88,Handikap,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
28/03/2025,,"DEVIL STORM(2) KG
 K
 GKR
 (Koşmaz)",4y a a,DAREDEVIL (USA)- STELLA GOLD / STRIKE THE GOLD (USA),59+0.10,M.M.BİLGİN,MEHMET Ş. DİNÇ,T.YILMAZ,Koşmaz,,%8(6),1,,,84,Handikap,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,1,"APOLOGIZE(7) t
 SK",4y a a,TRAPPE SHOT (USA)- ŞANZELİZEM / YONAGUSKA (USA),54+0.60,N.AVCİ,HAYRİ YILDIZ,Ü.AYBOĞA,1.41.09,"3,10",%25(2),1,Yarım Boy,,63,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,2,"OBRADA(6) t
 DB
 SKG
 SK",10y a g,LION HEART (USA)- MAMMA MIA / ROYAL ABJAR (USA),55+0.80,M.M.BİLGİN,İZZET ÖZEN,A.ATAŞ,1.41.17,"2,85",%30(1),2,11 Boy,,93,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,3,"UYGURUN KIZI(9) t
 DB
 SK",4y a k,TRAPPE SHOT (USA)- LION BLEU / LION HEART (USA),53,E.KADİRLER AP,ZEKİ UYGUR,A.ATAŞ,1.42.94,"23,50",%2(8),5,2 Boy,,68,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,4,"GULIYEV(8) t
 DB
 SKG
 SK",7y d g,CUVEE (USA)- STARSHIP SURPRISE (USA) / FORESTRY (USA),53+1.30,E.ÇİZİK,YUSUF KÜREM,SİN.ALTUNDAĞ,1.43.23,"15,55",%4(6),7,Yarım Boy,,72,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,5,"MY PRIVATE(4) t
 K",5y d a,HAKEEM (USA)- FERİDE ANA / BAŞPİLOT,58,A.KÜRÜNDÜK,BELGİN YAŞKAYA,Ü.AYBOĞA,1.43.34,"21,00",%5(5),3,,,85,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,6,"NOEL DAY(5) t
 KG
 DB
 SK",4y a a,LION HEART (USA)- DAME SHANAKILL (USA) / MR.GREELEY (USA),56+0.90,T.ALICI,MUSTAFA KOCATÜRK,Ü.AYBOĞA,1.43.42,"23,10",%3(7),8,,2 Boy,57,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,7,"AYVALIKATEŞİ(1) t
 SK",7y a a,TALIP HAN (IRE)- TAC MAHAL / WIN RIVER WIN (USA),60,E.AKTUĞ,GAMZE AKIN,Ü.BOZKURT,1.43.56,"3,45",%19(3),6,,,77,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,8,"HEGEL(3) t
 KG
 K
 DB",4y d a,MARCAVELLY (USA)- VANILLA SKY / OKAWANGO (USA),58,İ.S.SÖĞÜT AP,KEMAL DEMİR,G.DÜŞÜNCELİ,1.44.12,"6,10",%10(4),9,,,82,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
20/03/2025,9,"BURHANİYEM(2) t
 DB
 SK",4y a a,DAREDEVIL (USA)- BELLA STEPS / STRIKE THE GOLD (USA),58+0.10,İ.SOYAD,FIRAT GÖKHAN DOĞAN,A.ATAŞ,1.47.96,"55,40",%1(9),4,,,52,,4,İngilizler,1600,Kum,Normal,"3,3",Normal,,,
13/03/2025,1,APOLOGIZE(8) SK,4y a a,TRAPPE SHOT (USA)- ŞANZELİZEM / YONAGUSKA (USA),54,N.AVCİ,HAYRİ YILDIZ,Ü.AYBOĞA,1.26.41,"3,55",%20(1),8,4 Boy,,55,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,2,"BOARDING PASS(4) KG
 SK",4y d a,MENDIP (USA)- CARAMEL / ROYAL ABJAR (USA),"59,5",B.M.MIRIK,METİN ÇETİNKAYA,L.BERKOL,1.27.11,"4,20",%16(2),9,"2,5 Boy",,66,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,3,"ELSAN STAR(5) KG
 SK",5y k a,NATIVE KHAN (FR)- HARLEY QUINN / LION HEART (USA),58+0.20,M.KAYA,RIDVAN YAVUZEL,T.ATEŞ,1.27.48,"4,40",%15(3),5,5 Boy,,61,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,4,"VARDA VELA(10) DB
 SKG
 SK",4y a a,OĞLUM MELİH- AGAFYA / TALIP HAN (IRE),50+1.40,HA.GÖKÇE AP,HASAN AKBULUT,M.Y.AKKEYİK,1.28.26,"23,05",%4(10),1,"1,5 Boy",,40,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,5,"BARİ(2) DB
 SK",5y d a,TRIPLE BONUS- DINAH (FR) / SILLERY (USA),60,ALP.OLUK AP,RESUL AYDOĞAN,R.AYDOĞAN,1.28.47,"9,80",%10(5),10,,,69,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,6,"RÜTBESİZ(9) KG
 DB
 SK",6y a a,PACO BOY (IRE)- KARDELINA / VICTORY GALLOP (CAN),50+1.80,Ö.FARUK ÖZEN AP,ONUR TÜRKER,H.DURMUŞ,1.28.70,"18,45",%5(8),4,,,41,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,7,"ŞEN AKYÜZ(1) DB
 SKG
 SK",6y d a,POWERSCOURT (GB)- MADENCİKIZI / RED BISHOP (USA),60,R.KETME AP,GIYASETTİN ŞEN,Y.PETEK,1.28.75,"12,90",%8(6),2,,,71,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,8,"NOEL DAY(7) KG
 DB
 SK",4y a a,LION HEART (USA)- DAME SHANAKILL (USA) / MR.GREELEY (USA),56,MER.ÇELİK,MUSTAFA KOCATÜRK,Ü.AYBOĞA,1.29.58,"14,35",%6(7),6,,"2,5 Boy",59,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,9,TOYGARIM(3) DB,5y k a,CAPTAIN RIO (GB)- SILVER QUEEN / DISTANT RELATIVE (IRE),"60,5",H.ŞİMŞEK,ERHAN TUNA,N.GÖNÜLTAŞ,1.29.82,"16,05",%5(9),3,,10 Boy,66,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
13/03/2025,10,"LION HERO(6) KG
 SK",4y d a,LION HEART (USA)- BAKHTAWAR (IRE) / LOMITAS* (GB),57+0.10,M.M.BİLGİN,AHMET GÜZELOCAK,Z.TURĞUL,Derecesiz,"5,35",%12(4),7,,,61,Handikap,4,İngilizler,1400,Kum,Normal,"3,3",Normal,,,
02/03/2025,1,"TARQUINIO(5) DB
 SK",4y d a,RUN AWAY AND HIDE (USA)- LA FOLLIA / SRI PEKAN (USA),"60,5",H.ŞİMŞEK,AHMET ALTUNKILIÇ,A.A.ZÜMBÜLLER,1.28.63,"3,10",%22(1),2,Yarım Boy,,48,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,2,APOLOGIZE(1) SK,4y a a,TRAPPE SHOT (USA)- ŞANZELİZEM / YONAGUSKA (USA),60,A.MEHDİ ALTIN AP,HAYRİ YILDIZ,A.TEKE,1.28.73,"9,40",%12(4),10,"4,5 Boy",,53,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,3,"RÜTBESİZ(7) KG
 DB
 SK",6y a a,PACO BOY (IRE)- KARDELINA / VICTORY GALLOP (CAN),58+0.20,T.ALICI,ONUR TÜRKER,H.DURMUŞ,1.29.49,"28,85",%2(11),1,"1,5 Boy",,41,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,4,REMZİYENİN OĞLU(6) SK,4y d a,PACO BOY (IRE)- ŞEKER REMZİYE / KANEKO,55+0.10,İ.S.SÖĞÜT AP,REYHAN ŞEKER,C.YILDIRIM,1.29.70,"4,90",%16(3),6,1 Boy,,41,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,5,"ABİDE MİNE(12) KG
 K
 DB",4y a k,CRIMEAN TATAR- SPRING FIRE / MARLIN (USA),50+0.50,H.YOLAÇICI AP,ŞAHİN SEKİN,A.KAMIŞ,1.29.85,"75,35",%1(15),4,,,29,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,6,"THE KHAN(14) KG
 SK",5y d a,HAKKAR- ROYAL GARDEN / ROYAL ABJAR (USA),50+1.00,B.BÜLBÜL AP,M.ERSİN ŞEREMETOĞLU,Ş.S.ÇEKE,1.29.94,"63,50",%1(14),9,,,29,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,7,"VARDA VELA(8) DB
 SKG
 SK",4y a a,OĞLUM MELİH- AGAFYA / TALIP HAN (IRE),57,B.M.MIRIK,HASAN AKBULUT,M.Y.AKKEYİK,1.30.07,"16,55",%5(7),7,,,41,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,8,HAGRID(11) KG,4y a a,NATIVE KHAN (FR)- CANYAKAR (IRE) / INTENSE FOCUS (USA),52+1.90,M.KEÇECİ AP,BİLGİN ARMAĞAN,Ş.ÖZDENİZ,1.30.14,"113,25",%0(16),8,,10 Boy,31,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,9,"MANCUNIAN BEDİİ(3) KG
 SK",4y a a,GORMLEY (USA)- RAGLAN ROAD (CAN) / VICTOR'S CRY (USA),59,E.BOZDAĞ AP,SACİT ÖZER,G.ER,1.30.60,"4,60",%17(2),14,,,49,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,10,"BİRSU HANIM(15) DB
 SK",4y a k,LAST EXIT- GÖLALAN / VICTORY GALLOP (CAN),50+1.00,M.UYAR AP,ZEKİ UYGUR,Ü.AYBOĞA,1.30.74,"24,35",%2(10),15,,,25,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
02/03/2025,11,"FORTUNELLO(2) SKG
 SK",6y d a,SMART ROBIN (JPN)- SPIRA (IRE) / SADLER'S WELLS (USA),60,E.KADİRLER AP,SELİN DİKENCİK,M.ÖZGÜL,1.31.31,"32,55",%2(8),3,,7 Boy,49,Handikap,4,İngilizler,1400,Kum,,,Normal,,,
