Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
16/04/2025,1,"DELİKANLI POYRAZ(5) KG
 SK",4y k a,SAKARBAŞI- KARADUT / TIGRES LIGHT (US),55+1.50,Ö.YILDIRIM,RAHİME BECENE,S.BECENE,1.26.35,"3,80",%15(3),4,"1,5 Boy",,59,,4,Araplar,1300,Sentetik,Normal,"3,3",Normal,16,Açık,44
16/04/2025,2,"ERSANŞAH(3) KG
 SK",4y k a,TAMERİNOĞLU- GIRL (US) / MONARCH AH (US),55+0.30,G.KOCAKAYA,ERSAN ÖZBELGE,T.ŞİT,1.26.57,"4,85",%20(2),6,Burun,,61,,4,Araplar,1300,Sentetik,Normal,"3,3",Normal,16,Açık,44
16/04/2025,3,"LAZMAN(2) KG
 K
 DB",4y a a,BAŞSEKLAVİ- SİM SİM / TEKELİOĞLU,52+0.20,Y.GÖKÇE AP,METE ÇELİK,GÜV.GÖKÇE,1.26.59,"9,45",%10(4),3,"3,5 Boy",,58,,4,Araplar,1300,Sentetik,Normal,"3,3",Normal,16,Açık,44
16/04/2025,4,UZAK DOĞU(7) K,4y k a,DİLİRAN- UĞANBİKE / GÜNDENİZ,54+2.00,GÖKH.GÖKÇE,TUNCER GÖKÇE,GÜV.GÖKÇE,1.27.14,"1,80",%42(1),2,Burun,,63,,4,Araplar,1300,Sentetik,Normal,"3,3",Normal,16,Açık,44
16/04/2025,5,"ALPTEKİN(4) KG
 SK",4y a a,AYABAKAN- KURTKIZ / ALTAHA,54+1.30,A.YILDIZ,BİRKAN BORA AKARSU,MİR.İPEK,1.27.15,"17,30",%6(6),7,,,53,,4,Araplar,1300,Sentetik,Normal,"3,3",Normal,16,Açık,44
16/04/2025,6,"HIZLI VEYSEL(6) KG
 K
 GKR",4y k a,HABERKAN- VEFAKARKIZ / ATEŞTOPU,54+2.00,H.ÇİZİK,METE AYSEL,BET.YILDIRIM,1.27.23,"8,65",%6(5),1,,,69,,4,Araplar,1300,Sentetik,Normal,"3,3",Normal,16,Açık,44
16/04/2025,7,"UMUDUNU KAYBETME(1) KG
 DB",4y a a,GÜNTAY- UMUT IŞIĞIM / ATEŞTOPU,58,M.KAYA,SELİM KAYA,V.KARAKUŞ,1.28.31,"24,50",%2(7),5,,,48,,4,Araplar,1300,Sentetik,Normal,"3,3",Normal,16,Açık,44
12/04/2025,1,"KARGILI RIZA(5) KG
 K
 DB",4y k a,BERKAY EFE- MİHRİCAN / NEVZATBEY,57,VEDAT ABİŞ,AYŞEGÜL KURTEL,H.YÜZBAŞI,2.19.48,"3,95",%18(1),9,Burun,,41,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,2,"CAN DENİZİM(10) KG
 K",4y a a,SAADIN GÜCÜ- VİKONYA / TURBO,56,E.AKTUĞ,SERDAR ÜZÜM,S.BEKTAŞ,2.19.49,"27,90",%2(11),8,Yarım Boy,,39,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,3,BÜYÜK MACELAN(8),4y a a,ÖZGÜNHAN- NECİBE / HİSARHAN,"56,5",MER.ÇELİK,GÖKHAN ALVEROĞLU,Y.DEMİRKIRAN,2.19.55,"3,90",%14(3),6,1 Boy,,40,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,4,"BİRSENSİN SULTAN(7) KG
 K",4y a k,AYABAKAN- BİRSENSİN / DAĞHANBEY,"56,5",N.AVCİ,AHMET CAN KARABULUT,S.ÇİFTÇİ,2.19.70,"23,30",%3(9),4,"1,5 Boy",,40,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,5,"ESENİMO(9) KG
 SK",4y d a,DİLİRAN- IŞINSOY / BİLGİN,"56,5+0.70",Ö.YILDIRIM,HİLMİ CAN ESEN,S.MUTLU,2.19.90,"6,90",%16(2),2,,,40,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,6,"ESRARLI DENİZ(11) KG
 K
 DB",4y a a,ALTINCI HİS- ESRARÇİÇEĞİ / SERDARHAN,"55,5",G.ÖZÇELİK,KAZIM YARAREL,C.TURAN,2.20.09,"33,05",%2(10),10,,,38,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,7,"UMUDUNU KAYBETME(2) KG
 DB",4y a a,GÜNTAY- UMUT IŞIĞIM / ATEŞTOPU,"60,5",M.KAYA,SELİM KAYA,V.KARAKUŞ,2.20.23,"8,05",%11(4),12,,,48,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,8,"KING PELE(12) KG
 K
 DB
 GKR",4y k a,TURBO- AÇIK ARA / YILDIZOĞLU,55+0.30,A.YILDIZ,ZEYNEP DOĞANAY ÇİLEK,R.GÜNELİ,2.20.55,"16,40",%4(8),11,,,37,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,9,"GÜÇLÜ KRAL(4) KG
 SK",4y k a,YILMABAŞAR- LEONEDAS / YALAZ,58,A.KAÇMAZ,EMRE KOÇ,At Sahibi,2.20.68,"9,40",%10(6),1,,,43,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,10,"KIRMÜJDE(13) KG
 K
 GKR",4y k a,MADRABAZ- MÜJDEER / YAŞARCIK,53+2.00,U.LEVENT AP,M.ERDİNÇ DÜZARAT,A.KURT,2.20.79,"61,45",%1(14),5,,,37,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,11,"MALĞUN HATUN(1) DB
 SK",4y k k,KARAÜZÜM- GÖRÜCÜ / SÜLO,"60,5",A.SÖZEN,KADRİ FELHAN,Ö.GÜNELİ,2.21.11,"15,40",%5(7),14,,,48,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,12,"YILMAŞAHIM(6) DB
 SKG
 SK",4y a a,YILMABAŞAR- BAHTIŞAHANE / ODİNHAN,55+0.70,BERK.GÖKÇE AP,MUSTAFA ŞİŞMAN,G.GÖKÇE,2.21.87,"39,65",%2(13),7,,,41,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,13,"YETİM İBRAHİM(3) KG
 DB
 SK",4y k a,SERHANTAY- MEGRİCAN / BAHADIRHAN.1,57,K.YILMAZ AP,RECEP KETME,F.KIRAN,2.24.15,"6,70",%11(5),3,,,47,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
12/04/2025,14,"GENÇKAN(14) KG
 K
 DB",4y a a,GÜRSU- ARŞİV / DRUID (PL),"54,5",GÖK.BEKTAŞ,M.MELİH KILIÇ,Y.KARAKÜÇÜK,2.35.22,"35,80",%2(12),13,,,36,Handikap,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,1,"UMUDUNU KAYBETME(3) t
 KG
 DB",4y a a,GÜNTAY- UMUT IŞIĞIM / ATEŞTOPU,58,M.KAYA,SELİM KAYA,V.KARAKUŞ,2.19.92,"3,95","%24(2)
%21(2)",13,3 Boy,,40,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,2,"YETİM İBRAHİM(4) t
 KG
 DB
 SK",4y k a,SERHANTAY- MEGRİCAN / BAHADIRHAN.1,58,H.ÇİZİK,RECEP KETME,F.KIRAN,2.20.44,"2,75","%26(1)
%24(1)",10,"7,5 Boy",,46,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,3,"KING PELE(7) t
 KG
 K
 DB
 GKR",4y k a,TURBO- AÇIK ARA / YILDIZOĞLU,54+1.90,M.M.BİLGİN,ZEYNEP DOĞANAY ÇİLEK,R.GÜNELİ,2.21.78,"14,30","%4(8)
%4(8)",1,Boyun,,37,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,4,"ÇÖL KRALİÇESİ(12) t
 DB
 SK",4y k k,TAMERİNOĞLU- BEYZAYAR / TURBO,51+1.80,A.ASLAN,CUMA AKDUMAN,ŞÜK. ÇELİK,2.21.85,"10,85","%7(5)
%8(5)",4,Baş,1 boy,36,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,5,"ESRARLI DENİZ(13) t
 KG
 K
 DB
 GKR",4y a a,ALTINCI HİS- ESRARÇİÇEĞİ / SERDARHAN,51+0.30,Y.GÖKÇE AP,KAZIM YARAREL,C.TURAN,2.21.87,"11,65","%4(7)
%5(7)",6,,1 boy,38,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,6,"ÇELİK ELA(8) t
 KG
 K
 GKR",4y k k,ANKA- FERAHGÜL / BEN ANADOLU,52+2.00,E.AKTUĞ,İZZET BOZKURT,G.ŞİMŞEK,2.21.88,"43,60","%1(11)
%2(11)",5,,,36,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,7,"YILMA OĞLUM(6) t
 KG
 DB
 SK",4y k a,YILMABAŞAR- ÖZFİDAN / BİRADER,55+1.90,M.AKYAVUZ,MÜHİTTİN ALAK,ENG.ALTIN,2.21.90,"5,05","%16(3)
%16(3)",11,,2 boy,37,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,8,"HEYCEKLİ(10) t
 KG
 K",4y a k,UÇANOĞLU- ALTIN ÖZLEM / BİLGİN,52+0.80,A.KAÇMAZ,SIRAÇ DEMİR,Ö.GÜNELİ,2.22.98,"39,65","%1(12)
%1(12)",2,,,38,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,9,"YEKTA TAY(5) t
 SKG
 SK",4y a k,ÖZGÜNHAN- AYTOLUN / ALTAHA,55+0.90,MER.ÇELİK,İSMET TURAN,Y.KARAKÜÇÜK,2.25.54,"38,00","%2(10)
%2(10)",7,,,36,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,10,"MAHURZADE(2) t
 KG
 K",4y k a,ESKİŞEHİRLİ- BENGİSU / BATYSKAF (PL),58,E.BOZDAĞ AP,SELİN İZEM DİKENCİK,Y.KARAKÜÇÜK,2.26.08,"16,30","%6(6)
%6(6)",3,,,39,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,11,"GÜL OBA(9) t
 KG
 DB
 SK",4y a k,BAŞSEKLAVİ- DURDEN / KAIZBERT (RU),52,Ç.TAŞCI AP,AHMET KARACADAĞ,GÜV.GÖKÇE,2.26.73,"28,35","%2(9)
%3(9)",9,,2 boy,37,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,12,"DERİNDEMET(11) t
 K
 DB
 SK",4y k k,YAKUPBEY- AYDINGÜZELİ / HABERBATUR,51+2.00,Z.KARABULUT AP,EKREM AKDUMAN,ŞÜK. ÇELİK,2.27.36,"42,75","%1(13)
%1(13)",8,,,38,,4,Araplar,2000,Sentetik,,,Normal,,,
02/04/2025,13,"KAHRAMAN EVLAT(1) t
 KG
 DB
 GKR",4y k a,UÇANBEY- KAHRAMANKIZ / DEMİRKAZIK,58,G.ÖZÇELİK,NASRİ ARTAR,B.ŞENGEL,2.55.53,"12,10","%8(4)
%8(4)",12,,100 mt,53,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,1,"SÜRGÜNBATUR(2) SKG
 SK",4y k a,SONALP- BENİL / AĞA KARACA,58,A.YILDIZ,ARZU GÜNEŞ,MİR.İPEK,2.31.87,"2,60",%34(2),3,Boyun,,69,,4,Araplar,2200,Sentetik,,,Normal,,,
