Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
03/03/2025,1,"HIŞMAN IN MY HEART(10) KG
 DB
 SK",4y d a,AIR VICE MARSHAL (USA)- QUEEN SEA / DR FONG (USA),58,Y.CENGİZ,CEMİL ÇİZİK,V.ÇİZİK,2.15.58,"7,75",%1(5),3,"2,5 Boy",,68,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,2,"AIRMAN(1) DB
 SKG
 SK
 ÖG",8y d a,SMART ROBIN (JPN)- PRENSES YAĞMUR / LION HEART (USA),60,H.ALTUNDAĞ,HİKMET ÇELİK,S.KARAKEÇİLİ,2.16.10,"5,60",%17(2),2,"1,5 Boy",,85,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,3,"TAŞKAYALAR(9) KG
 K
 DB",5y d a,ROCKMASTER (IRE)- HUZANA (GB) / PIVOTAL (GB),56+0.70,A.AKDEMİR,ALOŞ YILDIRIM,A.AKBABA,2.16.42,"2,60",%26(1),5,6 Boy,,87,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,4,"SEED OF LOVE(11) SKG
 SK",4y d a,KANEKO- CREE MAX / VICTORY GALLOP (CAN),54+1.50,N.DEMİR,MUSTAFA ERCAN,A.YARDIMCI,2.17.83,"20,05",%4(7),7,"2,5 Boy",,72,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,5,"MUSHARRAF(3) (USA) DB
 SKG
 SK
 SGKR",5y d a,SHACKLEFORD (USA)- LADY HEROINE (USA) / SEA HERO (USA),57+1.50,M.A.AKTÜRK,CEMİL ÇİZİK,V.ÇİZİK,2.18.41,"7,75",%9(5),4,,,70,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,6,"KUZEY KARTALI(2) KG
 DB
 SK",5y a a,KANEKO- İSMETİNKIZI / TENDER DAD,57,N.ALTIN,BAKIR FELHAN,A.AKBABA,2.18.64,"11,35",%6(6),9,,2 Boy,44,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,7,"SAF KROM(7) DB
 SKG
 SK",6y d a,SCARFACE- ORE / MOUNTAIN CAT (USA),57+2.00,M.DOĞAN,MUHAMMET FELHAN,A.AKBABA,2.19.57,"11,35",%1(6),11,,2 Boy,52,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,8,"KING BALOTELLI(5) DB
 SK",5y d a,HEMSWORTH (USA)- ALBATRAOZ / AFTER MARKET (USA),53+2.00,B.SARIDAL AP,MUHAMMET FELHAN,A.AKBABA,2.22.32,"11,35",%1(6),1,,,65,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,9,"CHAIN BREAKER(13) KG
 DB
 SK",6y a a,APPROVE (IRE)- ONDÖRTBAHAR / VICTORY GALLOP (CAN),54+2.00,M.ŞAKİR AP,HİKMET ÇELİK,S.KARAKEÇİLİ,2.22.63,"5,60",%1(2),12,,,67,,4,İngilizler,2000,Kum,,,Normal,,,
03/03/2025,10,"TAKİPETBENİ(12) KG
 SK",10y d a,INDIGO RED (GB)- FLOWERS QUEEN / ROYAL ABJAR (USA),54+2.00,A.H.BAYAR AP,BUBO ERCAN,MEHM.KAYA,2.25.35,"22,85",%2(8),13,,,72,,4,İngilizler,2000,Kum,,,Normal,,,
