Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
11/02/2025,6,"KRAL AREK(5) DB
 SKG
 SK",5y d a,UÇANKRAL- ÇIKMAZNUR / ÇIKMAZ,59,U.TEMUR,HALİL MURAT ÇAKMAK,At Sahibi,2.00.31,"31,50",%1(6),5,,,51,KV,4,Araplar,1700,Sentetik,,,Normal,,,
29/11/2024,1,"AKTAŞKAYA(2) KG
 SK",4y a a,KAFKASLIEFSANESİ- NARGÜZELİ / YAVUZCA,59,M.KAYA,AHMET KAYA,MERT KORKMAZ,1.18.18,"7,60","%4(4)
%5(4)",1,1 Boy,,100,KV,4,Araplar,1200,Sentetik,,,Normal,,,
29/11/2024,2,"BERKENİN KIZI(3) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,"58,5",VEDAT ABİŞ,ELÇİN DOĞAN KURU,N.ESEN,1.18.34,"2,75","%23(2)
%23(2)",6,Yarım Boy,,104,KV,4,Araplar,1200,Sentetik,,,Normal,,,
29/11/2024,3,"KAPRİZ(1) KG
 DB
 SK",5y a a,KAIZBERT (RU)- DİLACAN / DRUID (PL),"62,5",G.KOCAKAYA,SERMET GİRİŞKEN,S.ÇELİKMAN,1.18.41,"1,30","%61(1)
%60(1)",9,3 Boy,,111,KV,4,Araplar,1200,Sentetik,,,Normal,,,
29/11/2024,4,"MISTER WIN(5) KG
 DB
 SK",5y k a,KAIZBERT (RU)- TUMBULHABER / HABERBATUR,"58,5",A.KURŞUN,MAHMUT BİLGİÇ,O.BULUT,1.18.90,"5,90","%9(3)
%9(3)",7,"1,5 Boy",,97,KV,4,Araplar,1200,Sentetik,,,Normal,,,
29/11/2024,5,"UZUN MEHMET(6) KG
 DB
 SK",6y k a,TURBO- ZİLLİ PINAR / DAYIBEY,"58,5",MAH.TURAN,MEHMET BİRDEN,K.TURAN,1.19.10,"28,00","%1(5)
%1(5)",4,,,90,KV,4,Araplar,1200,Sentetik,,,Normal,,,
29/11/2024,6,"MERTCAN TAY(9) DB
 SKG
 SK",4y k a,TURBO- SONDEM / HİRATASAN,58,G.YILDIZ,SERCAN KAVUŞAN,Y.AÇIL,1.20.11,"40,85","%0(7)
%0(7)",3,,,54,KV,4,Araplar,1200,Sentetik,,,Normal,,,
29/11/2024,7,"BASKINSOY(8) DB
 SKG",4y k a,TÜMÖZ BEY- ELABARS / BİLGİN,58,B.AKÇAY,ÖMER DERİN,V.AKBAŞ,1.21.56,"28,25","%1(6)
%1(6)",2,,,74,KV,4,Araplar,1200,Sentetik,,,Normal,,,
29/11/2024,8,"YANKIALP(7) KG
 DB
 SK",5y d a,FARUKİ- EDASEL / SELÇUKOĞLU,"58,5",A.E.ELMAS AP,ÖZGÜR ERİNÖZ,K.KORKMAZ,1.22.63,"53,75","%0(9)
%0(9)",5,,,60,KV,4,Araplar,1200,Sentetik,,,Normal,,,
29/11/2024,9,"CANOVA(4) KG
 DB
 SK",5y a a,KAIZBERT (RU)- CAN NUR / ŞENTAY,"58,5",H.POLAT,AHMET DİLMAÇ,D.ALTIN,1.25.60,"50,20","%0(8)
%0(8)",8,,30 mt,61,KV,4,Araplar,1200,Sentetik,,,Normal,,,
01/11/2024,1,"İNEBOLU(2) SKG
 SK",5y a a,KAIZBERT (RU)- RÜYA HANIM / MURATAĞA,"60,5",A.YILDIZ,KASIM TAŞKIRAN,C.TURAN,1.43.29,"22,00","%6(5)
%5(5)",2,Baş,,100,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,,,
01/11/2024,2,"BERKENİN KIZI(5) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,"59,5",VEDAT ABİŞ,ELÇİN DOĞAN KURU,S.ALTUNBAŞ,1.43.31,"2,65","%28(2)
%28(2)",8,Yarım Boy,3 boy,104,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,,,
01/11/2024,3,"MISTER WIN(6) KG
 DB
 SK",5y k a,KAIZBERT (RU)- TUMBULHABER / HABERBATUR,"59,5",G.KOCAKAYA,MAHMUT BİLGİÇ,S.ALMAZ,1.43.42,"8,65","%10(4)
%10(4)",7,2 Boy,,97,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,,,
01/11/2024,4,"YENERSULTAN(3) KG
 SK",7y a k,KAIZBERT (RU)- SÖNMEZ SULTAN / ODİNHAN,"60,5",M.AKYAVUZ,SONGÜL TEKİNALP,İ.ÇEÇAN,1.43.72,"9,05","%12(3)
%12(3)",5,2 Boy,,104,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,,,
01/11/2024,5,"KAPRİZ(1) KG
 DB
 SK",5y a a,KAIZBERT (RU)- DİLACAN / DRUID (PL),"63,5",H.KARATAŞ,SERMET GİRİŞKEN,E.DIBLEN,1.44.04,"2,20","%37(1)
%38(1)",6,,,111,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,,,
01/11/2024,6,"AKTAŞKAYA(8) KG
 SK",4y a a,KAFKASLIEFSANESİ- NARGÜZELİ / YAVUZCA,59,A.SÖZEN,AHMET KAYA,HAMZA KAYA,1.44.15,"25,15","%3(7)
%3(7)",3,,,100,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,,,
01/11/2024,7,"ALDA GÖR(4) KG
 DB
 SK",5y a a,BAYHAN- SOYLUGELİN / BENİM OĞLUM,"59,5",M.S.ÇELİK,SÜPHİ KORKMAZ,K.KORKMAZ,1.44.73,"73,50","%2(8)
%1(8)",1,,,94,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,,,
01/11/2024,8,"TUNCER(7) KG
 K
 DB",7y a a,KAIZBERT (RU)- FORRAYDIR / HABERBATUR,"59,5",H.ÇİZİK,CAHİT ÇETİNSU,HAY.YILDIRIM,1.45.97,"29,55","%3(6)
%3(6)",4,,,101,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,,,
09/10/2024,1,"KAPRİZ(2) KG
 DB
 SK",5y a a,KAIZBERT (RU)- DİLACAN / DRUID (PL),60,H.KARATAŞ,SERMET GİRİŞKEN,E.DIBLEN,2.20.21,"1,60",%51(1),8,"5,5 Boy",,111,KV,4,Araplar,2100,Çim,,,Normal,23,Açık,68
09/10/2024,2,"BERKENİN KIZI(6) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,58,VEDAT ABİŞ,ELÇİN DOĞAN KURU,İB.B.OĞULLARI,2.21.13,"3,70",%16(3),7,Boyun,,104,KV,4,Araplar,2100,Çim,,,Normal,23,Açık,68
09/10/2024,3,"ÖZÜDOĞRU(3) KG
 DB",7y a a,ATEŞTOPU- ANIKIZ / ANTEPLİ,60,Ö.YILDIRIM,ALPAY DEMİREL,Y.GÜNDOĞDİ,2.21.18,"13,40",%7(4),5,2 Boy,,95,KV,4,Araplar,2100,Çim,,,Normal,23,Açık,68
09/10/2024,4,"SOYDERE(4) KG
 DB
 SK",7y k a,BERKSOY- BEYAZMELEK / HALİD,60,G.KOCAKAYA,ABDULLAH ADANIR,İB.B.OĞULLARI,2.21.49,"4,35",%17(2),4,Yarım Boy,,107,KV,4,Araplar,2100,Çim,,,Normal,23,Açık,68
09/10/2024,5,"KAŞIKÇIBEYİ(8) KG
 SK",4y a a,KAIZBERT (RU)- ALISHBA / ZENGİNOĞLU,"57,5",M.M.BİLGİN,ABDURRAHMAN BADILLI,S.YARDIMCI,2.21.59,"29,85",%3(7),1,,,92,KV,4,Araplar,2100,Çim,,,Normal,23,Açık,68
09/10/2024,6,"FIRTINALAR DİYARI(1) KG
 DB",6y k a,TAMERİNOĞLU- BEYAZ İNCİ / BERKOŞ,60,MÜS.ÇELİK,MEHMET SAİT AYALP,S.ÇİFTÇİ,2.21.66,"42,95",%1(8),6,,,88,KV,4,Araplar,2100,Çim,,,Normal,23,Açık,68
09/10/2024,7,"BAY TAYLAN(7) KG
 SK",4y d a,SAADIN GÜCÜ- ARTVİN GÜZELİ / KAIZBERT (RU),"57,5",A.SÖZEN,GÖRKEM GEDİKOĞLU,S.ÇİFTÇİ,2.23.01,"18,85",%4(5),2,,,99,KV,4,Araplar,2100,Çim,,,Normal,23,Açık,68
09/10/2024,8,"ŞAH DRAGON(5) KG
 DB
 SK",6y a a,ŞAH ŞEHRİYAR- LAPİS / TUNÇSTAR,60,K.TOKAÇOĞLU,H.TARIK DİKENCİK,M.ÖZGÜL,2.23.07,"27,45",%3(6),3,,,94,KV,4,Araplar,2100,Çim,,,Normal,23,Açık,68
08/09/2024,1,"BERKENİN KIZI(10) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,58,VEDAT ABİŞ,ELÇİN DOĞAN KURU,İB.B.OĞULLARI,1.49.61,"8,40","%9(5)
%11(5)",12,Yarım Boy,,100,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,2,"MISTER WIN(4) KG
 DB
 SK",5y k a,KAIZBERT (RU)- TUMBULHABER / HABERBATUR,60,E.ÇANKAYA,MAHMUT BİLGİÇ,C.KATI,1.49.72,"38,25","%2(8)
%2(8)",9,Yarım Boy,,94,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,3,"TUNCER(8) KG
 K
 DB",7y a a,KAIZBERT (RU)- FORRAYDIR / HABERBATUR,60,M.M.BİLGİN,CAHİT ÇETİNSU,K.KAYALIK,1.49.82,"44,65","%2(10)
%2(9)",4,Yarım Boy,,101,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,4,"SOYLUŞAH(12) K
 DB",4y k a,UÇANBEY- İKBALİM / YAŞARCIK,58,G.KOCAKAYA,MAHMUT ÇADIRCI,H.TURAN,1.49.91,"5,85","%11(3)
%13(3)",6,Yarım Boy,,103,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,5,"KAPRİZ(1) KG
 DB
 SK",5y a a,KAIZBERT (RU)- DİLACAN / DRUID (PL),60,A.KURŞUN,SERMET GİRİŞKEN,E.DIBLEN,1.50.05,"1,70","%44(1)
%37(1)",11,,,111,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,6,"AKTAŞKAYA(9) KG
 SK",4y a a,KAFKASLIEFSANESİ- NARGÜZELİ / YAVUZCA,58,M.KAYA,AHMET KAYA,HAMZA KAYA,1.50.23,"25,15","%2(7)
%3(7)",5,,,100,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,7,"BOZKIREFESİ(11) DB
 BB",4y d a,ÖZGÜNHAN- AYTOLUN / ALTAHA,58,S.KAYA,FEDAİ KAHRAMAN,MÜC.KAYA,1.50.30,"5,35","%13(2)
%14(2)",7,,,109,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,8,"ŞANVERDİ(7) K
 GKR
 ÖG",7y a a,KAIZBERT (RU)- BERNASULTAN / YALAZ,60,A.YILDIZ,CAN SALİH TAVUKCU,T.YILMAZ,1.52.30,"39,40","%2(6)
%3(6)",10,,,97,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,9,"ŞAH DRAGON(6) KG
 DB
 SK",6y a a,ŞAH ŞEHRİYAR- LAPİS / TUNÇSTAR,60,Ö.YILDIRIM,H.TARIK DİKENCİK,M.ÖZGÜL,1.53.08,"29,80","%2(9)
%2(10)",1,,,91,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,10,"LEONİDAS(3) SKG
 SK",6y d a,ŞAMİLBEY- BUZDENİZİ / KAIZBERT (RU),60,A.SÖZEN,METE ÇELİK,E.KOCA,1.54.10,"59,05","%1(11)
%1(11)",2,,,91,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,11,"SÜLÜNBİKE(5) KG
 K
 DB",8y a a,KAIZBERT (RU)- ROMALI / ALPAK,60,T.YILDIZ,MERT ÇELİK,E.KOCA,1.56.70,"75,05","%1(12)
%1(12)",3,,,95,,3,Araplar,1600,Çim,,,Normal,,,
08/09/2024,12,"KIYICI(2) KG
 DB
 SK
 GKR",6y k a,KAIZBERT (RU)- SÖNMEZ ESİNTİSİ / BİRADER,60,M.ÇİÇEK,ONUR TÜRKER,M.ÖZGÜL,2.04.54,"9,50","%11(4)
%12(4)",8,,,115,,3,Araplar,1600,Çim,,,Normal,,,
23/08/2024,1,"BERKENİN KIZI(2) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,60,A.KURŞUN,ELÇİN DOĞAN KURU,N.ESEN,1.44.80,"3,55",%20(3),8,Yarım Boy,,100,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
23/08/2024,2,"TOPAZ GIRL(6) KG
 K",5y a k,KAIZBERT (RU)- ÇEVİKNAZ / ÖZGÜNHAN,58,H.KARATAŞ,ŞAHİN YILDIRIM,A.TEPEBAŞI,1.44.86,"2,95",%27(1),2,2 Boy,,96,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
23/08/2024,3,"MISTER WIN(8) KG
 DB
 SK",5y k a,KAIZBERT (RU)- TUMBULHABER / HABERBATUR,56+0.20,E.ÇANKAYA,MAHMUT BİLGİÇ,C.KATI,1.45.12,"8,60",%10(4),7,Boyun,,94,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
23/08/2024,4,"ŞAH DRAGON(5) KG
 DB
 SK",6y a a,ŞAH ŞEHRİYAR- LAPİS / TUNÇSTAR,60,Ö.YILDIRIM,H.TARIK DİKENCİK,Ö.A.ALAKUŞTEKİN,1.45.17,"21,00",%7(5),1,"2,5 Boy",,91,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
23/08/2024,5,"ŞANVERDİ(7) K
 GKR
 ÖG",7y a a,KAIZBERT (RU)- BERNASULTAN / YALAZ,57,G.KOCAKAYA,CAN SALİH TAVUKCU,A.TEKDEMİR,1.45.58,"2,95",%23(2),6,,,97,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
23/08/2024,6,AVCITOKOÇİN(1) DB,4y k a,ARTOS- ÇERKEZKÖY GÜZELİ / YAŞARCIK,61,A.SÖZEN,TOLGA TOKOÇİN,İ.E.YILMAZ,1.45.66,"17,60",%3(8),3,,,91,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
23/08/2024,7,"ERSAVAŞ(3) KG
 SK
 BB",6y a a,UÇANOĞLU- DERİNCAN / ANADOLU ATEŞİ,60,E.AKTUĞ,ELİF AKIN,A.KURT,1.48.86,"17,00",%4(7),4,,,90,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
23/08/2024,8,"SÜLÜNBİKE(9) KG
 K
 DB",8y a a,KAIZBERT (RU)- ROMALI / ALPAK,56+0.20,VEDAT ABİŞ,MERT ÇELİK,E.KOCA,1.49.59,"16,25",%5(6),5,,,95,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
23/08/2024,9,"GÜRBOĞA(4) KG
 DB
 SK",6y a a,KAIZBERT (RU)- ELİFKIZ / DEVİRHAN,60,A.ÇELİK,ABDURRAHMAN POLAT,CE.POLAT,1.49.86,"26,80",%2(9),9,,,79,KV,4,Araplar,1600,Çim,Normal,"3,3",Normal,33,Açık,41
22/07/2024,1,"ŞANVERDİ(8) K
 GKR
 ÖG",7y a a,KAIZBERT (RU)- BERNASULTAN / YALAZ,55+0.50,G.KOCAKAYA,CAN SALİH TAVUKCU,T.YILMAZ,1.16.86,"5,55",%17(4),6,Baş,"1,5 Boy",96,KV,4,Araplar,1200,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,2,"BERKENİN KIZI(3) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,59,A.KURŞUN,ELÇİN DOĞAN KURU,N.ESEN,1.16.88,"3,90",%19(3),7,"2,5 Boy",,100,KV,4,Araplar,1200,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,3,"TOPAZ GIRL(5) KG
 K",5y a k,KAIZBERT (RU)- ÇEVİKNAZ / ÖZGÜNHAN,57,M.ÇİÇEK,ŞAHİN YILDIRIM,A.TEPEBAŞI,1.17.28,"3,10",%24(1),4,Burun,,96,KV,4,Araplar,1200,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,4,"KÖYAĞASI DEMİR(7) KG
 K
 DB",7y a a,KAIZBERT (RU)- FATOŞ / ODİNHAN,55,C.PASO AP,MURAT AKÇA,K.KAYALIK,1.17.29,"30,05",%3(7),1,"1,5 Boy","1,5 Boy",77,KV,4,Araplar,1200,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,5,"TUNCER(4) KG
 K
 DB",7y a a,KAIZBERT (RU)- FORRAYDIR / HABERBATUR,59,M.AKYAVUZ,CAHİT ÇETİNSU,K.KAYALIK,1.17.51,"3,40",%20(2),3,,,101,KV,4,Araplar,1200,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,6,KAYABERT(6),9y k a,KAIZBERT (RU)- JAPONGÜLÜ / BLEDA*,55+1.00,S.İPEK,MEHMET KAYA,E.TURAN,1.18.30,"46,40",%2(8),5,,"1,5 Boy",71,KV,4,Araplar,1200,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,7,"BANA MÜSADE(2) DB
 YP",8y d a,KAIZBERT (RU)- IŞINSOY / BİLGİN,59,T.ALICI,ERSAN ÇALIK,D.KAYA,1.20.07,"6,15",%11(5),2,,,94,KV,4,Araplar,1200,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,8,ROCK IRON(1) DB,5y a a,SULTAN DE FAUST (FR)- NARGÜZELİ / YAVUZCA,63,N.AVCİ,AHMET KAYA,E.KAYA,1.22.85,"13,45",%5(6),8,,,99,KV,4,Araplar,1200,Çim,Normal,"3,3",Normal,32,Açık,50
03/07/2024,1,"YİĞİTKARDEŞ(3) KG
 SK",7y a a,KAIZBERT (RU)- EZGİHANIM / SÜLO,"59,5",A.ÇELİK,HAKAN GÜRSES,B.ŞANDAN,1.34.67,"1,65",%47(1),5,2 Boy,,102,KV,4,Araplar,1400,Sentetik,Normal,"3,3",Normal,,,
03/07/2024,2,"BERKENİN KIZI(4) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,"57,5",A.KURŞUN,ELÇİN DOĞAN KURU,S.ALTUNBAŞ,1.35.02,"5,80",%12(3),7,Boyun,,100,KV,4,Araplar,1400,Sentetik,Normal,"3,3",Normal,,,
03/07/2024,3,"YENERSULTAN(5) KG
 SK",7y a k,KAIZBERT (RU)- SÖNMEZ SULTAN / ODİNHAN,"57,5",H.ÇİZİK,SONGÜL TEKİNALP,K.TEKİNALP,1.35.06,"12,30",%5(4),2,4 Boy,,97,KV,4,Araplar,1400,Sentetik,Normal,"3,3",Normal,,,
03/07/2024,4,"İNEBOLU(6) KG
 SK",5y a a,KAIZBERT (RU)- RÜYA HANIM / MURATAĞA,"55,5",G.KOCAKAYA,KASIM TAŞKIRAN,C.TURAN,1.35.76,"3,05",%27(2),4,"3,5 Boy",,94,KV,4,Araplar,1400,Sentetik,Normal,"3,3",Normal,,,
03/07/2024,5,"MAHİR ABİ(7) KG
 K",5y a a,KAIZBERT (RU)- İLKAYIM / EĞRİCE,"55,5",M.N.SUNKAR AP,MAHİR TEKİNALP,K.TEKİNALP,1.36.43,"12,30",%1(4),6,,,96,KV,4,Araplar,1400,Sentetik,Normal,"3,3",Normal,,,
03/07/2024,6,"SÜLÜNBİKE(8) KG
 K
 DB",8y a a,KAIZBERT (RU)- ROMALI / ALPAK,"55,5",VEDAT ABİŞ,MERT ÇELİK,E.KOCA,1.37.76,"22,30",%3(5),1,,,95,KV,4,Araplar,1400,Sentetik,Normal,"3,3",Normal,,,
03/07/2024,7,"DUMAN(1) KG
 DB
 GKR",8y k a,TURBO- ÖNCÜKIZ / SERHANBEY,"59,5",A.YILDIZ,ENİS ÖZACAR,İ.Ş.ÜÇÜNCÜOĞLU,1.40.05,"17,90",%2(7),3,,,93,KV,4,Araplar,1400,Sentetik,Normal,"3,3",Normal,,,
03/07/2024,8,KEREMİM(2),5y k a,TURBO- ELASAY / ÖZGÜN,"59,5",M.KAYA,GÖKBERK ÇADIRCI,Z.TEMUÇİN,Derecesiz,"17,00",%2(6),8,,,79,KV,4,Araplar,1400,Sentetik,Normal,"3,3",Normal,,,
20/06/2024,1,"YİĞİTKARDEŞ(2) KG
 SK",7y a a,KAIZBERT (RU)- EZGİHANIM / SÜLO,59,M.S.ÇELİK,HAKAN GÜRSES,B.ŞANDAN,1.49.68,"1,30",%71(1),1,"2,5 Boy",,102,KV,4,Araplar,1600,Sentetik,,,Normal,,,
20/06/2024,2,"BERKENİN KIZI(3) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,57,G.ÖZÇELİK,ELÇİN DOĞAN KURU,N.ESEN,1.50.09,"3,00",%17(2),6,5 Boy,,100,KV,4,Araplar,1600,Sentetik,,,Normal,,,
20/06/2024,3,SÜPERMEN(5) KG,7y a a,KAIZBERT (RU)- YÜKÜNGEL / ARASLI,55,E.ÇİZİK,SUPHİ TOYDEMİR,S.POLAT,1.50.98,"8,25",%8(3),2,3 Boy,,94,KV,4,Araplar,1600,Sentetik,,,Normal,,,
20/06/2024,4,"MELTEMKIZ(6) KG
 DB
 SK",6y a k,SONALP- BEDESTEN / BATYSKAF (PL),54,E.AKTUĞ,MELİS ORAKCI,MUR.AYDOĞDİ,1.51.48,"23,65",%1(5),5,Boyun,,78,KV,4,Araplar,1600,Sentetik,,,Normal,,,
20/06/2024,5,"CANSEKLAVİ(1) KG
 DB
 SK",8y a a,ALTAHA- GÜLENDAM / HİLALÜZZAMAN.25,59,İSM.YILDIRIM AP,ERDEM TURHAN,MEH.KAYA,1.51.52,"14,90",%3(4),4,,,86,KV,4,Araplar,1600,Sentetik,,,Normal,,,
20/06/2024,6,"ALAVARA(4) KG
 K
 DB
 GKR",5y a a,UÇANOĞLU- ALTUN ÇELİK / KAIZBERT (RU),55+0.30,B.AKÇAY,MURAT AYDIN,M.YALÇIN,1.51.63,"47,60",%1(6),3,,,54,KV,4,Araplar,1600,Sentetik,,,Normal,,,
04/06/2024,1,"KATIOĞLU(2) KG
 K",5y d a,SARRAF- KIRİSTİNA / SAĞANAK,"60,5",S.KAYA,MUSTAFA KATI,SER.DOĞAN,1.30.97,"2,15",%40(1),2,Burun,1 Boy,107,KV,4,Araplar,1400,Çim,Normal,"3,3",Normal,,,
04/06/2024,2,"YİĞİTBATUHAN(3) KG
 K
 DB",7y k a,KAIZBERT (RU)- YİĞİT KIZ / EMİROĞLU,"59,5",VEDAT ABİŞ,MURAT CÖMERT,S.EREN,1.30.98,"2,55",%31(2),8,"1,5 Boy",,99,KV,4,Araplar,1400,Çim,Normal,"3,3",Normal,,,
04/06/2024,3,"ALDA GÖR(6) KG
 DB
 SK",5y a a,BAYHAN- SOYLUGELİN / BENİM OĞLUM,"55,5",M.S.ÇELİK,SÜPHİ KORKMAZ,K.KORKMAZ,1.31.16,"36,45",%2(8),4,Boyun,,90,KV,4,Araplar,1400,Çim,Normal,"3,3",Normal,,,
04/06/2024,4,"BERKENİN KIZI(5) KG
 K
 DB",5y a k,KAIZBERT (RU)- İPEKELA / HABERBATUR,"57,5",A.KURŞUN,ELÇİN DOĞAN KURU,İB.B.OĞULLARI,1.31.21,"3,95",%15(3),9,"1,5 Boy",,100,KV,4,Araplar,1400,Çim,Normal,"3,3",Normal,,,
