Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
29/03/2025,1,"KADİRGÜN(11) t
 KG
 DB
 SK",5y k a,ENDEREFE- GÜNHAT / RİKARDO,"54,5+0.20",N.AVCİ,SÜLEYMAN BAŞYİĞİT,E.USLU,2.18.23,"22,80",%5(8),5,Yarım Boy,,59,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,2,"KAYALARIN EFENDİSİ(1) t
 KG
 DB",5y d a,YÜREKKAYA- N'DJAMENA (FR) / KERBELLA (FR),"60,5",M.KAYA,SELİM KAYA,V.KARAKUŞ,2.18.32,"4,25",%16(3),10,3 Boy,,62,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,3,"KRAL AREK(3) t
 KG
 DB
 SK",5y d a,UÇANKRAL- ÇIKMAZNUR / ÇIKMAZ,"58,5",A.YILDIZ,HALİL MURAT ÇAKMAK,A.TEKDEMİR,2.18.77,"12,45",%8(6),12,"1,5 Boy",,51,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,4,"HAVZALI(9) t
 KG
 DB
 SK",8y d k,ÖZHABER- NURHANIM / BAMKA.3,"55,5+1.00",O.EREN,RECEP KETME,F.DİZDAROĞLU,2.18.98,"10,50",%7(7),11,"2,5 Boy",2 Boy,74,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,5,"EGETAY(7) t
 GKR",7y k a,ALTAHA- AHUBERE / CAŞ,"55,5",E.BOZDAĞ AP,TOLGA ŞAHİN,E.USLU,2.19.38,"39,15",%2(11),3,,,67,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,6,"MY CENGO(6) t
 KG
 K
 DB",5y a a,ULUER- DOST ELİ / GÜNDENİZ,"56,5",B.M.MIRIK,GÖRKEM GEDİKOĞLU,S.ÇİFTÇİ,2.19.99,"44,45",%2(10),1,,,55,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,7,"KAMBER BEY(12) t
 KG
 DB
 SK",5y k a,UÇANOĞLU- LOKUM PARÇASI / BİLGİN,"54,5+1.70",M.ÇİÇEK,MELAHAT BAGUÇ,A.KARABIYIK,2.20.77,"4,15",%20(1),7,,,36,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,8,"GUBAZ(8) t
 DB
 SK",9y a a,TURBO- GÖKÇEDİL / BİLGİN,"55,5+0.60",M.M.BİLGİN,İSRAFİL FELHAN,BET.YILDIRIM,2.21.11,"3,10",%16(2),2,,,57,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,9,"ATILIMBEYİ(2) t
 KG
 DB
 SK",5y d a,BABA MEVLÜT- ATILIM / AYABAKAN,"58,5",O.ATMACA,İSKENDER DEMİRCİ,GÜV.GÖKÇE,2.22.08,"15,25",%9(5),9,,,61,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,10,"HALİD BEY(5) t
 KG
 DB",5y k a,TURBO- BERDANGÜLÜ / EMAEL (PL),"56,5",Y.GÖKÇE AP,CEMİL TANER,Ş.Ş.DEMİR,2.23.49,"23,25",%4(9),4,,,59,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,11,"KUNYA(4) t
 KG
 K
 DB",5y k a,HABERKAN- DUDUCAN / VOLGA.2,"58,5",G.ÖZÇELİK,KADRİ BAŞKURT,Ö.GÜNELİ,2.23.87,"6,50",%11(4),6,,,57,,4,Araplar,2000,Sentetik,,,Normal,,,
29/03/2025,12,"ABAY HANIM(10) t
 DB
 SKG
 SK",4y d k,SONALP- UÇANAY / YAVUZCA,"52,5+0.20",E.KADİRLER AP,SERAY ÜNBAY,E.USLU,2.28.63,"86,80",%1(12),8,,2 Boy,36,,4,Araplar,2000,Sentetik,,,Normal,,,
15/03/2025,1,"KURT ENGİN(4) KG
 SK",7y k a,BABA MEVLÜT- BLUE VELVET / DAYIBEY,60,A.YILDIZ,RECEP GÜLDOĞDU,E.USLU,2.25.24,"6,50",%17(3),2,Boyun,,68,Handikap,4,Araplar,2100,Sentetik,,,Normal,,,
15/03/2025,2,TRAKTÖR(8) KG,5y a a,GÜNTAY- SİDELYA / EFEM,"51,5+2.00",N.AVCİ,MEHMET TURNA,E.KARAKÖLEOĞLU,2.25.28,"3,90",%20(2),3,4 Boy,,51,Handikap,4,Araplar,2100,Sentetik,,,Normal,,,
15/03/2025,3,"DİYATOME(9) KG
 DB",6y k a,YAŞARCIK- FATİNE HANIM / HASTAY,50+2.00,A.KAÇMAZ,ERGÜN CAN,K.ŞENGEL,2.25.91,"14,25",%4(7),6,"4,5 Boy",7 boy,44,Handikap,4,Araplar,2100,Sentetik,,,Normal,,,
15/03/2025,4,"ATILIMBEYİ(6) KG
 DB
 SK",5y d a,BABA MEVLÜT- ATILIM / AYABAKAN,"56,5",E.AKTUĞ,İSKENDER DEMİRCİ,GÜV.GÖKÇE,2.26.66,"38,75",%2(9),11,Yarım Boy,,61,Handikap,4,Araplar,2100,Sentetik,,,Normal,,,
