Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
01/04/2025,1,"RAKS STAR(6) KG
 DB
 SK",5y d a,AZARAKS- STAR LEAF / CHAMPS TO CHAMPS,56,M.S.ÇELİK,HULUSİ ÇİL,Y.DEMİR,2.10.71,"5,15","%13(3)
%14(3)",11,4 Boy,,96,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,2,"HEAD VORKER(3) DB
 SKG
 SK",5y d a,FAST 'N' FAMOUS (AUS)- MOUNT CAVELL (CAN) / VISION AND VERSE (USA),57,A.ÇELİK,ATİLLA SERİNER,C.B.SERİNER,2.11.37,"2,35","%45(1)
%45(1)",6,Burun,,96,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,3,"CANTALOUPE(9) K
 DB",5y d k,PAPA CLEM (USA)- LAİK KIZ / COMMON GROUNDS (GB),54,M.BAYIR,A.CEYDA FEYZULLAH,S.GÜRKAN,2.11.38,"12,00","%6(4)
%6(4)",9,"6,5 Boy",,87,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,4,UMUTBEY(7) SK,5y d a,BUSHRANGER (IRE)- KHALESSİ / BOSPORUS (IRE),56,E.SİNCAN,OKAN MALGİL,İ.KÖROĞLU,2.12.59,"65,60","%1(11)
%1(12)",3,Boyun,,73,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,5,"BOUCHERON(8) DB
 SKG
 SK",4y d a,ABBAS YOLCU- LIFETIME / KURTINIADIS (IRE),54+1.10,A.YILDIZ,ÖMERCAN EROĞLU,S.DEMİR,2.12.65,"11,45","%5(5)
%6(5)",5,,,82,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,6,"QUEIMADA GRANDE(5) SKG
 SK",8y d a,LUXOR- NIGHTINGALE / PIVOTAL (GB),55+2.00,SALİH ÇELİK AP,HÜSEYİN NAFİZ ŞENGÜL,MEH.ÇELİK,2.13.04,"19,15","%4(6)
%4(6)",7,,,94,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,7,"ROSWELL(1) KG
 K",4y d a,PAPA CLEM (USA)- YOLANDA / PRESSING (IRE),57+2.00,K.DEMİREL AP,AHMET KILIÇCIOĞLU,Y.MİSDİK,2.13.08,"32,50","%2(9)
%2(9)",10,,,70,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,8,BY CURA(2),4y k a,GREY CORAL- NADIA DANCER / KANEKO,58,F.ÇETİNBAŞ,SERDAL BİÇER,BÜN.POLAT,2.13.23,"43,15","%1(10)
%1(10)",13,,,51,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,9,"SOLİDO HERMANOS(11) KG
 DB
 SK",5y d a,MENDIP (USA)- HEAVEN'S HELP (USA) / ROYAL ACADEMY (USA),56,E.ÇİZİK,TURAN ÜLKE,M.ATAL,2.13.24,"15,55","%2(8)
%2(7)",12,,,55,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
01/04/2025,10,"LORD MARTIN(12) KG
 DB
 SK
 GKR",4y d a,MENDIP (USA)- MY VALENTINE / UTOPIA (JPN),54+0.60,N.DEMİR,CİHAT GÜROĞLU,AR.KILIÇ,2.13.51,"70,45","%0(13)
%0(13)",4,,,39,,4,İngilizler,2100,Çim,Normal,"3,3",Normal,,,
